2008-01-26,YV,LAS,PHX,2359,-9.00,0.00,-1,2300-2359,10.00,2400,0141,5.00,0219,0146,-33.00,0.00,-2,0001-0559,0.00,0.00,80.00,56.00,41.00,1.00,256.00,2,,,,,,OT,496594,2350,3836,4310,5288,-2,-1,2008-01-26,-1,-2,2,OT,,,,,,26,2,1,19,1,2,6,141,2400,2359,219,146,2350,,,,,,141
2008-01-27,B6,JFK,BQN,2345,4.00,0.00,0,2300-2359,11.00,2400,0426,4.00,0428,0430,2.00,0.00,0,0001-0559,0.00,0.00,223.00,221.00,206.00,1.00,1576.00,7,,,,,,OT,516778,2349,3343,3102,5638,0,0,2008-01-27,0,0,7,OT,,,,,,27,3,3,19,1,7,6,426,2400,2345,428,430,2349,,,,,,426
2008-01-27,WN,LAS,SLC,2205,89.00,1.00,5,2200-2259,26.00,2400,0151,5.00,0020,0156,96.00,1.00,6,0001-0559,0.00,0.00,75.00,82.00,51.00,1.00,368.00,2,3.00,0.00,7.00,0.00,86.00,DD,522739,2334,5214,4310,5954,6,5,2008-01-27,5,6,2,DD,3.00,0.00,7.00,0.00,86.00,27,8,9,18,1,2,7,151,2400,2205,20,156,2334,3,0,7,0,86,151
2008-01-27,WN,OAK,SAN,2125,145.00,1.00,9,2100-2159,10.00,2400,0110,2.00,2250,0112,142.00,1.00,9,2200-2259,0.00,0.00,85.00,82.00,70.00,1.00,446.00,2,7.00,0.00,0.00,0.00,135.00,DD,523444,2350,5214,4382,5986,9,9,2008-01-27,9,9,2,DD,7.00,0.00,0.00,0.00,135.00,27,12,12,17,18,2,7,110,2400,2125,2250,112,2350,7,0,0,0,135,110
2008-01-28,UA,ORD,SAN,1955,233.00,1.00,12,1900-1959,12.00,2400,0200,2.00,2220,0202,222.00,1.00,12,2200-2259,0.00,0.00,265.00,254.00,240.00,1.00,1723.00,7,32.00,0.00,0.00,0.00,190.00,DD,527378,2348,5798,1343,5986,12,12,2008-01-28,12,12,7,DD,32.00,0.00,0.00,0.00,190.00,28,15,15,15,18,7,7,200,2400,1955,2220,202,2348,32,0,0,0,190,200
2008-01-28,B6,DEN,BOS,2335,14.00,0.00,0,2300-2359,11.00,2400,0505,3.00,0512,0508,-4.00,0.00,-1,0001-0559,0.00,0.00,217.00,199.00,185.00,1.00,1754.00,8,,,,,,DD,534744,2349,3343,1701,2321,-1,0,2008-01-28,0,-1,8,DD,,,,,,28,3,2,19,1,8,7,505,2400,2335,512,508,2349,,,,,,505
2008-01-28,B6,JFK,BQN,2345,-7.00,0.00,-1,2300-2359,22.00,2400,0353,9.00,0428,0402,-26.00,0.00,-2,0001-0559,0.00,0.00,223.00,204.00,173.00,1.00,1576.00,7,,,,,,OT,534837,2338,3343,3102,5638,-2,-1,2008-01-28,-1,-2,7,OT,,,,,,28,2,1,19,1,7,6,353,2400,2345,428,402,2338,,,,,,353
2008-01-29,UA,LAX,IAD,2330,16.00,1.00,1,2300-2359,14.00,2400,0712,5.00,0713,0717,4.00,0.00,0,0700-0759,0.00,0.00,283.00,271.00,252.00,1.00,2288.00,10,,,,,,DD,553912,2346,5798,3978,7364,0,1,2008-01-29,1,0,10,DD,,,,,,29,4,3,19,3,10,7,712,2400,2330,713,717,2346,,,,,,712
2008-01-30,B6,FLL,PSE,2355,-5.00,0.00,-1,2300-2359,10.00,2400,0259,3.00,0325,0302,-23.00,0.00,-2,0001-0559,0.00,0.00,150.00,132.00,119.00,1.00,1032.00,5,,,,,,OT,569165,2350,3343,2176,4365,-2,-1,2008-01-30,-1,-2,5,OT,,,,,,30,2,1,19,1,5,6,259,2400,2355,325,302,2350,,,,,,259
2008-01-30,B6,MCO,PSE,2345,11.00,0.00,0,2300-2359,4.00,2400,0327,3.00,0340,0330,-10.00,0.00,-1,0001-0559,0.00,0.00,175.00,154.00,147.00,1.00,1180.00,5,,,,,,DD,569398,2356,3343,5055,4365,-1,0,2008-01-30,0,-1,5,DD,,,,,,30,3,2,19,1,5,7,327,2400,2345,340,330,2356,,,,,,327
2008-01-30,B6,SEA,JFK,2359,-10.00,0.00,-1,2300-2359,11.00,2400,0730,3.00,0800,0733,-27.00,0.00,-2,0800-0859,0.00,0.00,301.00,284.00,270.00,1.00,2421.00,10,,,,,,OT,569490,2349,3343,6151,3102,-2,-1,2008-01-30,-1,-2,10,OT,,,,,,30,2,1,19,4,10,6,730,2400,2359,800,733,2349,,,,,,730
2008-01-30,YV,LAS,PSP,2359,-10.00,0.00,-1,2300-2359,11.00,2400,0045,10.00,0110,0055,-15.00,0.00,-1,0001-0559,0.00,0.00,71.00,66.00,45.00,1.00,173.00,1,,,,,,OT,579097,2349,3836,4310,5147,-1,-1,2008-01-30,-1,-1,1,OT,,,,,,30,2,2,19,1,1,6,45,2400,2359,110,55,2349,,,,,,45
2008-01-31,OO,SFO,ONT,2215,91.00,1.00,6,2200-2259,14.00,2400,0051,4.00,2335,0055,80.00,1.00,5,2300-2359,0.00,0.00,80.00,69.00,51.00,1.00,363.00,2,80.00,0.00,0.00,0.00,0.00,DD,586508,2346,5116,5992,5026,5,6,2008-01-31,6,5,2,DD,80.00,0.00,0.00,0.00,0.00,31,9,8,18,19,2,7,51,2400,2215,2335,55,2346,80,0,0,0,0,51
2008-01-31,B6,SLC,JFK,2355,-9.00,0.00,-1,2300-2359,14.00,2400,0543,6.00,0605,0549,-16.00,0.00,-2,0600-0659,0.00,0.00,250.00,243.00,223.00,1.00,1989.00,8,,,,,,OT,594165,2346,3343,5954,3102,-2,-1,2008-01-31,-1,-2,8,OT,,,,,,31,2,1,19,2,8,6,543,2400,2355,605,549,2346,,,,,,543
2008-01-31,B6,TUS,JFK,2359,-9.00,0.00,-1,2300-2359,10.00,2400,0607,7.00,0623,0614,-9.00,0.00,-1,0600-0659,0.00,0.00,264.00,264.00,247.00,1.00,2136.00,9,,,,,,OT,594196,2350,3343,7020,3102,-1,-1,2008-01-31,-1,-1,9,OT,,,,,,31,2,2,19,2,9,6,607,2400,2359,623,614,2350,,,,,,607
2008-01-31,NW,HNL,PDX,2350,-7.00,0.00,-1,2300-2359,17.00,2400,0705,6.00,0720,0711,-9.00,0.00,-1,0700-0759,0.00,0.00,330.00,328.00,305.00,1.00,2603.00,11,,,,,,OT,595515,2343,4130,1628,5432,-1,-1,2008-01-31,-1,-1,11,OT,,,,,,31,2,2,19,3,11,6,705,2400,2350,720,711,2343,,,,,,705
2008-01-31,B6,FLL,PSE,2355,-8.00,0.00,-1,2300-2359,13.00,2400,0305,3.00,0325,0308,-17.00,0.00,-2,0001-0559,0.00,0.00,150.00,141.00,125.00,1.00,1032.00,5,,,,,,OT,601367,2347,3343,2176,4365,-2,-1,2008-01-31,-1,-2,5,OT,,,,,,31,2,1,19,1,5,6,305,2400,2355,325,308,2347,,,,,,305
